"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 0. Armed forces occupations","2022",34.708,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","2022",100,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): Total","2022",94.37,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 1. Managers","2022",46.53,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 2. Professionals","2022",57.213,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",84.365,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2022",40.545,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2022",90.958,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",99.868,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2022",96.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",96.616,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2022",92.816,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 0. Armed forces occupations","2022",36.05,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): Total","2022",98.151,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 1. Managers","2022",96.176,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 2. Professionals","2022",56.834,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",77.542,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2022",56.902,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2022",98.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",99.911,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2022",99.457,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2022",98.156,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): X. Not elsewhere classified","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Total","2023",95.155,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",78.406,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2023",97.233,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2023",98.79,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Not elsewhere classified","2023",92.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Total","2023",92.927,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",75.355,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2023",95.269,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2023",98.301,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Not elsewhere classified","2023",92.971,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Total","2023",97.52,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",83.027,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2023",99.137,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2023",99.492,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Not elsewhere classified","2023",92.572,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): Total","2023",95.155,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 1. Managers","2023",91.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 2. Professionals","2023",64.578,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2023",86.983,,,,"Repository: ILO-STATISTICS - Micro data processing"
